Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total_x,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Total_y,Accesos por cada 100 hogares,Accesos por cada 100 hab,Mbps (Media de bajada),Región
2023,4,Buenos Aires,223391.0,2797700.0,1784593.0,137993.0,67943.0,5011620.0,26909.0,23962.0,228393.0,239339.0,246144.0,110876.0,4042646.0,93351.0,5011620.0,80.96,27.68,158.49,Centro
2023,4,Capital Federal,58700.0,1198835.0,182520.0,4492.0,29820.0,1474367.0,516.0,4544.0,26409.0,48083.0,33925.0,5829.0,1355061.0,0.0,1474367.0,117.02,47.8,234.44,Centro
2023,4,Catamarca,6669.0,11016.0,55437.0,1384.0,81.0,74587.0,71.0,209.0,3065.0,3734.0,4423.0,1827.0,61181.0,77.0,74587.0,68.63,17.46,89.4,Noroeste
2023,4,Chaco,14000.0,60277.0,62301.0,8404.0,2404.0,147386.0,236.0,477.0,14811.0,10361.0,6247.0,5729.0,105485.0,4040.0,147386.0,44.35,11.85,107.14,Noreste
2023,4,Chubut,26306.0,77217.0,26174.0,30543.0,9930.0,170170.0,111.0,1088.0,44276.0,31402.0,22843.0,20196.0,33665.0,16589.0,170170.0,84.96,26.04,20.29,Patagonia
2023,4,Córdoba,115662.0,452380.0,440536.0,61862.0,8862.0,1079302.0,99.0,8404.0,117068.0,91169.0,51126.0,26948.0,767427.0,17061.0,1079302.0,90.67,27.76,114.03,Centro
2023,4,Corrientes,21769.0,86102.0,35968.0,10402.0,5231.0,159472.0,67.0,2889.0,19949.0,17984.0,8108.0,5087.0,98904.0,6484.0,159472.0,52.56,13.84,100.9,Noreste
2023,4,Entre Ríos,41794.0,159575.0,61667.0,24036.0,11565.0,298637.0,107.0,4408.0,37150.0,54377.0,16673.0,7236.0,164304.0,14382.0,298637.0,69.94,20.91,101.18,Centro
2023,4,Formosa,10252.0,18325.0,16179.0,17061.0,185.0,62002.0,85.0,179.0,21856.0,11563.0,4545.0,272.0,23152.0,350.0,62002.0,39.23,9.98,83.35,Noreste
2023,4,Jujuy,11669.0,51083.0,49947.0,4105.0,1216.0,118020.0,58.0,1343.0,15359.0,11724.0,28741.0,272.0,58543.0,1980.0,118020.0,57.78,14.77,46.2,Noroeste
2023,4,La Pampa,6844.0,59063.0,34331.0,19982.0,1106.0,121326.0,71.0,1330.0,46716.0,17278.0,14556.0,5511.0,34254.0,1610.0,121326.0,99.96,32.93,25.61,Centro
2023,4,La Rioja,3296.0,55441.0,22559.0,6395.0,30.0,87721.0,18.0,435.0,1483.0,1786.0,24838.0,4709.0,54452.0,0.0,87721.0,80.22,21.35,64.18,Noroeste
2023,4,Mendoza,17676.0,70920.0,182220.0,27609.0,926.0,299351.0,104.0,2945.0,35976.0,20902.0,30051.0,7781.0,196093.0,5499.0,299351.0,52.15,14.55,49.46,Cuyo
2023,4,Misiones,25840.0,79000.0,75382.0,12928.0,7183.0,200333.0,51.0,3248.0,32287.0,21522.0,11338.0,3850.0,119112.0,8925.0,200333.0,56.27,15.33,93.65,Noreste
2023,4,Neuquén,24122.0,73784.0,41583.0,24390.0,748.0,164627.0,136.0,998.0,35431.0,13485.0,10435.0,2933.0,81033.0,20176.0,164627.0,79.91,23.78,99.63,Patagonia
2023,4,Río Negro,21192.0,49789.0,64323.0,17284.0,15829.0,168417.0,112.0,1039.0,27223.0,16608.0,18343.0,24693.0,64813.0,15586.0,168417.0,70.26,21.61,74.37,Patagonia
2023,4,Salta,26765.0,98853.0,60800.0,11806.0,6508.0,204732.0,114.0,1154.0,28069.0,65938.0,3735.0,66.0,98971.0,6685.0,204732.0,56.98,13.8,83.04,Noroeste
2023,4,San Juan,12669.0,18543.0,42691.0,22351.0,6956.0,103210.0,24.0,2021.0,21157.0,12882.0,12489.0,1343.0,30645.0,22649.0,103210.0,50.08,12.75,24.78,Cuyo
2023,4,San Luis,4037.0,41260.0,30135.0,78954.0,299.0,154685.0,60.0,628.0,11317.0,23754.0,8952.0,75907.0,33150.0,917.0,154685.0,102.07,29.21,174.59,Cuyo
2023,4,Santa Cruz,7768.0,15669.0,55246.0,7687.0,661.0,87031.0,50.0,500.0,7764.0,10783.0,11558.0,3628.0,19314.0,33434.0,87031.0,73.75,21.94,36.77,Patagonia
2023,4,Santa Fe,97004.0,398670.0,355762.0,44521.0,13544.0,909501.0,468.0,6845.0,82343.0,164019.0,59636.0,22135.0,557629.0,16426.0,909501.0,79.75,25.08,99.81,Centro
2023,4,Santiago Del Estero,8290.0,80692.0,24271.0,7057.0,2920.0,123230.0,180.0,1173.0,13018.0,53980.0,24514.0,5794.0,23641.0,930.0,123230.0,49.08,12.18,44.22,Noroeste
2023,4,Tierra Del Fuego,9357.0,48071.0,3682.0,157.0,332.0,61599.0,22.0,834.0,10283.0,12618.0,19536.0,6085.0,4342.0,7879.0,61599.0,110.49,32.75,17.92,Patagonia
2023,4,Tucumán,41318.0,20267.0,199876.0,4357.0,517.0,266335.0,39.0,1089.0,18850.0,22817.0,24476.0,1583.0,196919.0,562.0,266335.0,61.04,15.12,101.55,Noroeste
2023,3,Buenos Aires,237705.0,2784175.0,1740239.0,137921.0,68197.0,4968237.0,27440.0,24820.0,242010.0,241310.0,246076.0,112159.0,3951660.0,122762.0,4968237.0,80.64,27.5,146.84,Centro
2023,3,Capital Federal,60765.0,1205339.0,167428.0,4629.0,29823.0,1467984.0,516.0,4690.0,28089.0,50899.0,34061.0,6020.0,1343709.0,0.0,1467984.0,116.4,47.6,218.13,Centro
2023,3,Catamarca,7164.0,11066.0,54650.0,1384.0,91.0,74355.0,71.0,224.0,3194.0,3893.0,4634.0,2124.0,60123.0,92.0,74355.0,68.55,17.44,87.9,Noroeste
2023,3,Chaco,16420.0,60058.0,54993.0,8267.0,2408.0,142146.0,236.0,462.0,14076.0,12874.0,6895.0,2970.0,100544.0,4089.0,142146.0,42.87,11.46,107.5,Noreste
2023,3,Chubut,26352.0,75460.0,25827.0,30521.0,9908.0,168068.0,111.0,1470.0,44434.0,30908.0,24394.0,19608.0,30565.0,16578.0,168068.0,84.23,25.82,19.26,Patagonia
2023,3,Córdoba,125050.0,453994.0,417338.0,62514.0,10438.0,1069334.0,99.0,8691.0,126420.0,96257.0,52428.0,26058.0,742447.0,16934.0,1069334.0,90.05,27.57,111.5,Centro
2023,3,Corrientes,24253.0,83897.0,36032.0,10407.0,5240.0,159829.0,67.0,2985.0,20810.0,20906.0,5494.0,4577.0,97014.0,7976.0,159829.0,52.78,13.9,99.64,Noreste
2023,3,Entre Ríos,45384.0,157464.0,54794.0,24481.0,11170.0,293293.0,107.0,4510.0,38962.0,49979.0,20312.0,22941.0,156482.0,0.0,293293.0,68.84,20.58,96.26,Centro
2023,3,Formosa,11230.0,18053.0,14904.0,16899.0,228.0,61314.0,85.0,208.0,21919.0,11697.0,5045.0,274.0,21727.0,359.0,61314.0,38.86,9.89,80.29,Noreste
2023,3,Jujuy,12627.0,51082.0,48350.0,4067.0,1251.0,117377.0,58.0,1436.0,15685.0,11983.0,28956.0,288.0,56943.0,2028.0,117377.0,57.61,14.73,44.55,Noroeste
2023,3,La Pampa,6844.0,59063.0,32891.0,20014.0,1109.0,119921.0,71.0,1358.0,47914.0,18238.0,14676.0,4081.0,31970.0,1613.0,119921.0,99.0,32.62,24.21,Centro
2023,3,La Rioja,3726.0,55494.0,22054.0,6395.0,32.0,87701.0,18.0,459.0,1617.0,1989.0,24847.0,4798.0,53973.0,0.0,87701.0,80.44,21.41,63.84,Noroeste
2023,3,Mendoza,17677.0,73066.0,178719.0,27609.0,951.0,298022.0,104.0,2948.0,36236.0,20942.0,30636.0,8032.0,193600.0,5524.0,298022.0,52.03,14.52,46.96,Cuyo
2023,3,Misiones,27934.0,79087.0,70003.0,12928.0,7183.0,197135.0,51.0,3302.0,32953.0,22315.0,11900.0,3862.0,113860.0,8892.0,197135.0,55.51,15.12,91.49,Noreste
2023,3,Neuquén,24527.0,73329.0,39243.0,24085.0,3089.0,164273.0,170.0,981.0,37758.0,13937.0,11582.0,2377.0,84209.0,13259.0,164273.0,79.97,23.8,96.57,Patagonia
2023,3,Río Negro,22422.0,50429.0,56668.0,16864.0,17102.0,163485.0,112.0,1061.0,29201.0,15014.0,21182.0,22752.0,59206.0,14957.0,163485.0,68.4,21.04,70.93,Patagonia
2023,3,Salta,29113.0,98324.0,59914.0,12337.0,6545.0,206233.0,115.0,1190.0,29305.0,67060.0,4059.0,78.0,97627.0,6799.0,206233.0,57.57,13.94,80.8,Noroeste
2023,3,San Juan,12669.0,19376.0,42383.0,22317.0,6985.0,103730.0,24.0,2021.0,21090.0,12882.0,12564.0,1440.0,31081.0,22628.0,103730.0,50.45,12.85,24.45,Cuyo
2023,3,San Luis,4037.0,41624.0,24525.0,78431.0,299.0,148916.0,60.0,628.0,11398.0,23818.0,10926.0,74914.0,18688.0,8484.0,148916.0,98.55,28.2,104.97,Cuyo
2023,3,Santa Cruz,8376.0,23931.0,11270.0,3660.0,750.0,47987.0,50.0,6722.0,10612.0,10853.0,9565.0,3643.0,6542.0,0.0,47987.0,40.89,12.17,15.67,Patagonia
2023,3,Santa Fe,108503.0,397854.0,336013.0,44545.0,13437.0,900352.0,468.0,7174.0,85897.0,168711.0,65489.0,20333.0,534474.0,17806.0,900352.0,79.09,24.87,97.39,Centro
2023,3,Santiago Del Estero,9412.0,80919.0,21745.0,6916.0,2936.0,121928.0,180.0,1199.0,15100.0,54503.0,28456.0,806.0,20734.0,950.0,121928.0,48.67,12.08,41.46,Noroeste
2023,3,Tierra Del Fuego,9357.0,45203.0,3682.0,157.0,332.0,58731.0,22.0,834.0,10550.0,12731.0,20384.0,5150.0,4040.0,5020.0,58731.0,105.95,31.41,17.17,Patagonia
2023,3,Tucumán,46348.0,20545.0,195053.0,4088.0,523.0,266557.0,39.0,1236.0,20378.0,25026.0,25523.0,1633.0,192051.0,671.0,266557.0,61.26,15.17,98.85,Noroeste
2023,2,Buenos Aires,265537.0,2766463.0,1645945.0,138405.0,69138.0,4885488.0,28007.0,24674.0,246067.0,253078.0,245505.0,107502.0,3883235.0,97420.0,4885488.0,79.67,27.1,138.35,Centro
2023,2,Capital Federal,68348.0,1218631.0,136295.0,4504.0,29900.0,1457678.0,516.0,4422.0,27827.0,54111.0,34364.0,6189.0,1330249.0,0.0,1457678.0,115.48,47.27,208.01,Centro
2023,2,Catamarca,7637.0,10700.0,53177.0,1384.0,92.0,72990.0,71.0,226.0,3329.0,4076.0,4788.0,2285.0,58048.0,167.0,72990.0,67.42,17.15,86.13,Noroeste
2023,2,Chaco,19115.0,59944.0,51955.0,8267.0,2574.0,141855.0,236.0,475.0,14630.0,14176.0,7446.0,3008.0,97897.0,3987.0,141855.0,42.87,11.46,105.45,Noreste
2023,2,Chubut,33702.0,73689.0,16111.0,30521.0,9938.0,163961.0,109.0,1467.0,45798.0,31021.0,24750.0,17708.0,28859.0,14249.0,163961.0,82.49,25.28,18.58,Patagonia
2023,2,Córdoba,129303.0,453924.0,411703.0,62391.0,10430.0,1067751.0,99.0,8627.0,126496.0,99026.0,52240.0,25144.0,712647.0,43472.0,1067751.0,90.13,27.59,111.82,Centro
